InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574311,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,11/3/2011 16:56,0.55,15640.0,United Kingdom
540180,22168,ORGANISER WOOD ANTIQUE WHITE ,1,1/5/2011 13:05,8.5,15984.0,United Kingdom
559302,23288,GREEN VINTAGE SPOT BEAKER,2,7/7/2011 12:47,0.85,14527.0,United Kingdom
545660,21911,GARDEN METAL SIGN ,2,3/4/2011 14:28,1.65,17191.0,United Kingdom
552278,82482,WOODEN PICTURE FRAME WHITE FINISH,4,5/8/2011 12:36,2.55,15059.0,United Kingdom
537781,20749,ASSORTED COLOUR MINI CASES,1,12/8/2010 12:46,7.95,17341.0,United Kingdom
548361,22993,SET OF 4 PANTRY JELLY MOULDS,12,3/30/2011 15:38,1.25,16092.0,United Kingdom
581196,22489,PACK OF 12 TRADITIONAL CRAYONS,24,12/7/2011 17:25,0.42,12935.0,United Kingdom
554986,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,5/29/2011 12:35,1.25,14451.0,United Kingdom
580661,22810,SET OF 6 T-LIGHTS SNOWMEN,2,12/5/2011 13:52,2.95,17218.0,United Kingdom
549729,85188A,GREEN METAL SWINGING BUNNY,2,4/11/2011 16:17,0.85,13634.0,United Kingdom
549831,22960,JAM MAKING SET WITH JARS,6,4/12/2011 13:10,4.25,14844.0,United Kingdom
537446,46000M,POLYESTER FILLER PAD 45x45cm,2,12/7/2010 9:13,1.55,18055.0,United Kingdom
568576,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,36,9/28/2011 9:40,2.49,17017.0,United Kingdom
574826,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,11/7/2011 10:58,2.95,15870.0,United Kingdom
563429,85099B,JUMBO BAG RED RETROSPOT,10,8/16/2011 11:48,2.08,13999.0,United Kingdom
572274,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,10/21/2011 16:48,1.65,14031.0,United Kingdom
577058,22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,11/17/2011 14:29,1.95,18122.0,United Kingdom
550710,82551,LAUNDRY 15C METAL SIGN,96,4/20/2011 11:05,1.7,17450.0,United Kingdom
561911,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,8/1/2011 10:26,3.25,12534.0,Germany
C563363,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,8/15/2011 16:20,2.25,15342.0,United Kingdom
567944,22866,HAND WARMER SCOTTY DOG DESIGN,4,9/22/2011 19:54,2.1,14562.0,United Kingdom
565759,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,9/6/2011 13:46,2.95,12720.0,Germany
545591,22381,TOY TIDY PINK POLKADOT,5,3/4/2011 10:28,2.1,17581.0,United Kingdom
564958,22629,SPACEBOY LUNCH BOX ,24,8/31/2011 13:56,1.95,13089.0,United Kingdom
550512,22788,BROCANTE COAT RACK,1,4/18/2011 16:31,9.95,18069.0,United Kingdom
576228,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,11/14/2011 13:12,1.06,15033.0,United Kingdom
562222,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,8/3/2011 14:33,8.25,18073.0,United Kingdom
566194,82583,HOT BATHS METAL SIGN,1,9/9/2011 13:42,2.1,14711.0,United Kingdom
568952,21506,"FANCY FONT BIRTHDAY CARD, ",12,9/29/2011 15:29,0.42,14305.0,United Kingdom
577598,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,11/21/2011 8:19,0.65,13430.0,United Kingdom
546215,20728,LUNCH BAG CARS BLUE,4,3/10/2011 11:52,1.65,14713.0,United Kingdom
554999,20754,RETROSPOT RED WASHING UP GLOVES,2,5/29/2011 15:44,2.1,15547.0,United Kingdom
559062,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,7/6/2011 10:09,0.39,13253.0,United Kingdom
579943,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/1/2011 10:38,1.69,13040.0,United Kingdom
564199,21733,RED HANGING HEART T-LIGHT HOLDER,1,8/23/2011 17:31,2.95,13263.0,United Kingdom
565673,23323,WHITE WICKER STAR ,12,9/6/2011 9:45,2.1,14441.0,United Kingdom
560727,23296,SET OF 6 TEA TIME BAKING CASES,8,7/20/2011 14:33,1.25,13571.0,United Kingdom
559606,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,7/11/2011 11:38,2.1,14606.0,United Kingdom
548912,23176,ABC TREASURE BOOK BOX ,8,4/5/2011 9:32,2.25,16586.0,United Kingdom
C546865,22697,GREEN REGENCY TEACUP AND SAUCER,-1,3/17/2011 15:46,2.95,14226.0,United Kingdom
568593,82482,WOODEN PICTURE FRAME WHITE FINISH,6,9/28/2011 10:54,2.95,13988.0,United Kingdom
555651,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,5,6/6/2011 14:02,6.25,17361.0,United Kingdom
579407,22940,FELTCRAFT CHRISTMAS FAIRY,12,11/29/2011 12:32,4.25,13657.0,United Kingdom
580460,22818,CARD CHRISTMAS VILLAGE,12,12/4/2011 12:29,0.42,12748.0,United Kingdom
561036,22727,ALARM CLOCK BAKELIKE RED ,1,7/24/2011 11:54,3.75,13137.0,United Kingdom
567653,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,9/21/2011 14:35,2.55,12550.0,Spain
549120,21901,"KEY FOB , BACK DOOR ",2,4/6/2011 13:28,0.65,14587.0,United Kingdom
541414,21181,PLEASE ONE PERSON METAL SIGN,1,1/17/2011 16:14,2.1,18212.0,United Kingdom
577174,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,11/18/2011 10:58,1.25,17841.0,United Kingdom
544286,22624,IVORY KITCHEN SCALES,1,2/17/2011 12:29,8.5,13151.0,United Kingdom
555496,22428,ENAMEL FIRE BUCKET CREAM,6,6/3/2011 14:44,6.95,15405.0,United Kingdom
576779,21558,SKULL LUNCH BOX WITH CUTLERY ,2,11/16/2011 13:25,2.55,14554.0,United Kingdom
555368,22193,RED DINER WALL CLOCK,2,6/2/2011 14:30,8.5,13437.0,United Kingdom
553184,21976,PACK OF 60 MUSHROOM CAKE CASES,1,5/15/2011 12:33,0.55,13232.0,United Kingdom
561915,21874,GIN AND TONIC MUG,6,8/1/2011 11:23,1.25,14408.0,United Kingdom
552285,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,5/8/2011 12:58,0.85,14684.0,United Kingdom
575733,20749,ASSORTED COLOUR MINI CASES,2,11/11/2011 8:33,7.95,13810.0,Germany
541223,20669,RED HEART LUGGAGE TAG,1,1/14/2011 14:39,1.25,17954.0,United Kingdom
569249,23241,TREASURE TIN GYMKHANA DESIGN,6,10/3/2011 10:15,2.08,14092.0,United Kingdom
560590,85053,FRENCH ENAMEL CANDLEHOLDER,6,7/19/2011 15:55,2.1,12560.0,Germany
577480,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,11/20/2011 11:37,7.95,14525.0,United Kingdom
569521,22456,NATURAL SLATE CHALKBOARD LARGE ,6,10/4/2011 14:33,4.95,16474.0,United Kingdom
541839,22906,12 MESSAGE CARDS WITH ENVELOPES,14,1/23/2011 11:15,1.65,17769.0,United Kingdom
542216,22908,PACK OF 20 NAPKINS RED APPLES,12,1/26/2011 12:29,0.85,14911.0,EIRE
561897,21894,POTTING SHED SEED ENVELOPES,2,7/31/2011 15:24,1.25,17841.0,United Kingdom
579692,22628,PICNIC BOXES SET OF 3 RETROSPOT ,16,11/30/2011 14:05,4.95,12433.0,Norway
562354,22189,CREAM HEART CARD HOLDER,4,8/4/2011 13:15,3.95,17470.0,United Kingdom
544191,47566,PARTY BUNTING,12,2/16/2011 16:57,4.95,13089.0,United Kingdom
577438,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,11/20/2011 11:09,3.25,18118.0,United Kingdom
537137,84879,ASSORTED COLOUR BIRD ORNAMENT,13,12/5/2010 12:43,1.69,16327.0,United Kingdom
543619,22709,WRAP WEDDING DAY,25,2/10/2011 14:51,0.42,16842.0,United Kingdom
562203,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",12,8/3/2011 12:50,10.75,16102.0,United Kingdom
C559303,23168,CLASSIC CAFE SUGAR DISPENSER,-2,7/7/2011 12:49,1.25,13510.0,United Kingdom
545945,22988,SOLDIERS EGG CUP ,12,3/8/2011 12:07,1.25,16710.0,United Kingdom
573401,47590B,PINK HAPPY BIRTHDAY BUNTING,3,10/30/2011 15:43,5.45,12364.0,Belgium
577337,23335,EGG FRYING PAN IVORY ,1,11/18/2011 14:51,2.08,15494.0,United Kingdom
560996,85214,TUB 24 PINK FLOWER PEGS,2,7/22/2011 13:53,1.65,17625.0,United Kingdom
580758,23575,SNACK TRAY PAISLEY PARK,8,12/6/2011 10:28,1.95,13709.0,United Kingdom
568368,22115,METAL SIGN EMPIRE TEA,24,9/26/2011 16:13,0.79,17997.0,United Kingdom
557958,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,4,6/23/2011 19:27,2.55,16161.0,United Kingdom
581476,21159,MOODY BOY  DOOR HANGER ,24,12/9/2011 8:48,0.39,12433.0,Norway
564660,22150,3 STRIPEY MICE FELTCRAFT,12,8/26/2011 14:45,1.95,15074.0,United Kingdom
567093,48187,DOORMAT NEW ENGLAND,2,9/16/2011 12:50,8.25,17144.0,United Kingdom
C560540,23174,REGENCY SUGAR BOWL GREEN,-1,7/19/2011 12:26,4.15,12415.0,Australia
560930,16219,HOUSE SHAPE PENCIL SHARPENER,48,7/22/2011 10:23,0.06,15829.0,United Kingdom
558752,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,7/3/2011 11:40,1.45,16931.0,United Kingdom
574442,23084,RABBIT NIGHT LIGHT,72,11/4/2011 11:40,1.79,12704.0,Finland
577743,21328,BALLOONS  WRITING SET ,3,11/21/2011 13:44,1.65,17006.0,United Kingdom
580911,22553,PLASTERS IN TIN SKULLS,12,12/6/2011 13:30,1.65,14503.0,United Kingdom
567679,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,9/21/2011 16:15,0.42,14606.0,United Kingdom
551958,22432,WATERING CAN PINK BUNNY,6,5/5/2011 12:37,1.95,13883.0,United Kingdom
558704,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,7/1/2011 12:50,2.95,17505.0,United Kingdom
575718,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,11/10/2011 18:04,3.29,16907.0,United Kingdom
578155,21329,DINOSAURS  WRITING SET ,3,11/23/2011 11:32,1.65,12748.0,United Kingdom
561093,20725,LUNCH BAG RED RETROSPOT,10,7/25/2011 10:01,1.65,12540.0,Spain
564558,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,8/26/2011 8:59,0.85,12704.0,Finland
569839,23199,JUMBO BAG APPLES,400,10/6/2011 13:21,1.79,15769.0,United Kingdom
575954,23103,JINGLE BELL HEART DECORATION,6,11/13/2011 12:03,1.65,17211.0,United Kingdom
542354,22456,NATURAL SLATE CHALKBOARD LARGE ,3,1/27/2011 12:19,4.95,14709.0,United Kingdom
540023,20674,GREEN POLKADOT BOWL,4,1/4/2011 12:58,1.25,15039.0,United Kingdom
540259,22782,SET 3 WICKER STORAGE BASKETS ,4,1/6/2011 9:00,9.95,18226.0,United Kingdom
547075,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,3/20/2011 14:35,3.95,15288.0,United Kingdom
549056,35911A,MULTICOLOUR RABBIT EGG WARMER,12,4/6/2011 10:40,0.85,15917.0,United Kingdom
543924,20974,12 PENCILS SMALL TUBE SKULL,1,2/14/2011 14:14,0.65,16904.0,United Kingdom
547062,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,3/20/2011 13:28,4.95,16728.0,United Kingdom
547504,23231,WRAP DOILEY DESIGN,25,3/23/2011 13:33,0.42,12683.0,France
546117,22914,BLUE COAT RACK PARIS FASHION,2,3/9/2011 13:56,4.95,16771.0,United Kingdom
569483,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,10/4/2011 12:45,2.95,14057.0,United Kingdom
571235,20725,LUNCH BAG RED RETROSPOT,10,10/14/2011 14:37,1.65,15078.0,United Kingdom
556063,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,6/8/2011 14:09,3.75,14587.0,United Kingdom
581251,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,12/8/2011 11:02,2.95,18210.0,United Kingdom
575751,72225C,LAVENDER SCENT CAKE CANDLE,48,11/11/2011 10:32,0.29,14911.0,EIRE
548992,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,4/5/2011 13:52,4.25,13089.0,United Kingdom
549683,20712,JUMBO BAG WOODLAND ANIMALS,10,4/11/2011 13:24,2.08,14273.0,United Kingdom
555568,21244,BLUE POLKADOT PLATE ,12,6/5/2011 15:25,1.69,17589.0,United Kingdom
571701,22602,RETROSPOT WOODEN HEART DECORATION,24,10/18/2011 15:05,0.85,14639.0,United Kingdom
547772,22439,6 ROCKET BALLOONS ,1,3/25/2011 11:34,0.65,17979.0,United Kingdom
538418,22077,6 RIBBONS RUSTIC CHARM,2,12/12/2010 12:00,1.65,17372.0,United Kingdom
538313,22727,ALARM CLOCK BAKELIKE RED ,2,12/10/2010 13:50,3.75,15514.0,United Kingdom
556256,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,6/9/2011 17:37,1.25,14309.0,United Kingdom
572318,85049C,ROMANTIC PINKS RIBBONS ,2,10/23/2011 16:19,1.25,15436.0,United Kingdom
550960,POST,POSTAGE,1,4/21/2011 16:39,18.0,12622.0,Germany
547871,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,3/27/2011 14:28,2.1,16931.0,United Kingdom
571965,22970,LONDON BUS COFFEE MUG,2,10/20/2011 10:41,2.55,17238.0,United Kingdom
537484,21259,VICTORIAN SEWING BOX SMALL ,24,12/7/2010 11:30,4.95,14733.0,United Kingdom
545579,85187,S/12 MINI RABBIT EASTER,6,3/4/2011 8:10,1.65,17508.0,Greece
555383,22355,CHARLOTTE BAG SUKI DESIGN,3,6/2/2011 15:13,0.85,12517.0,Germany
537898,22113,GREY HEART HOT WATER BOTTLE,6,12/9/2010 10:42,3.75,17377.0,United Kingdom
569823,22607,WOODEN ROUNDERS GARDEN SET ,1,10/6/2011 12:15,9.95,16895.0,United Kingdom
565765,22273,FELTCRAFT DOLL MOLLY,6,9/6/2011 14:19,2.95,12526.0,Germany
551014,23205,CHARLOTTE BAG ALPHABET  DESIGN,10,4/26/2011 11:04,0.85,13209.0,United Kingdom
576606,79321,CHILLI LIGHTS,4,11/15/2011 15:33,5.75,13410.0,United Kingdom
564065,22818,CARD CHRISTMAS VILLAGE,12,8/22/2011 15:05,0.42,15150.0,United Kingdom
551014,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/26/2011 11:04,3.75,13209.0,United Kingdom
579789,23344,JUMBO BAG 50'S CHRISTMAS ,10,11/30/2011 15:36,2.08,14385.0,United Kingdom
551525,85049D,BRIGHT BLUES RIBBONS ,7,5/1/2011 12:37,1.25,14667.0,United Kingdom
552442,23255,CHILDRENS CUTLERY CIRCUS PARADE,2,5/9/2011 13:03,4.15,14667.0,United Kingdom
563216,21975,PACK OF 60 DINOSAUR CAKE CASES,2,8/14/2011 13:14,0.55,17841.0,United Kingdom
576339,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,11/14/2011 15:27,0.83,14096.0,United Kingdom
537608,22555,PLASTERS IN TIN STRONGMAN,3,12/7/2010 13:20,1.65,15024.0,United Kingdom
554181,82582,AREA PATROLLED METAL SIGN,12,5/23/2011 12:09,2.1,13078.0,United Kingdom
540539,22148,EASTER CRAFT 4 CHICKS ,12,1/9/2011 14:42,1.95,18260.0,United Kingdom
565326,21071,VINTAGE BILLBOARD DRINK ME MUG,1,9/2/2011 13:41,1.25,16706.0,United Kingdom
538371,21818,GLITTER CHRISTMAS HEART ,8,12/12/2010 11:07,0.85,15570.0,United Kingdom
565994,22925,BLUE GIANT GARDEN THERMOMETER,1,9/8/2011 11:46,5.95,13244.0,United Kingdom
578225,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,11/23/2011 11:51,1.65,17700.0,United Kingdom
538517,22568,FELTCRAFT CUSHION OWL,1,12/12/2010 16:05,3.75,17618.0,United Kingdom
553206,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,5/16/2011 8:16,1.45,14156.0,EIRE
571715,22908,PACK OF 20 NAPKINS RED APPLES,3,10/18/2011 17:04,0.85,17576.0,United Kingdom
548664,22992,REVOLVER WOODEN RULER ,12,4/1/2011 14:45,1.95,14911.0,EIRE
571121,22112,CHOCOLATE HOT WATER BOTTLE,9,10/14/2011 9:21,4.95,18228.0,United Kingdom
558085,20749,ASSORTED COLOUR MINI CASES,2,6/26/2011 11:53,7.95,13021.0,United Kingdom
549721,22180,RETROSPOT LAMP,4,4/11/2011 15:35,9.95,14911.0,EIRE
555743,21992,VINTAGE PAISLEY STATIONERY SET,12,6/7/2011 10:42,1.25,12868.0,United Kingdom
566561,22197,POPCORN HOLDER,24,9/13/2011 12:13,0.85,18145.0,United Kingdom
543832,22625,RED KITCHEN SCALES,2,2/14/2011 10:10,8.5,13381.0,United Kingdom
556912,82580,BATHROOM METAL SIGN,4,6/15/2011 13:26,0.55,15005.0,United Kingdom
546679,21504,SKULLS GREETING CARD,36,3/15/2011 16:47,0.42,13121.0,United Kingdom
550438,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,4/18/2011 12:16,2.95,15265.0,United Kingdom
569521,20984,12 PENCILS TALL TUBE POSY,3,10/4/2011 14:33,0.29,16474.0,United Kingdom
540248,22624,IVORY KITCHEN SCALES,1,1/5/2011 15:57,8.5,15034.0,United Kingdom
556244,23079,TOADSTOOL BEDSIDE LIGHT ,2,6/9/2011 16:08,8.95,15867.0,United Kingdom
551860,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,5/4/2011 15:41,3.75,15508.0,United Kingdom
559465,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,7/8/2011 13:26,3.75,14680.0,United Kingdom
577258,23207,LUNCH BAG ALPHABET DESIGN,1,11/18/2011 12:27,1.65,16764.0,United Kingdom
564346,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,8/24/2011 14:54,4.25,15727.0,United Kingdom
558232,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,6/27/2011 14:30,12.75,17841.0,United Kingdom
C552706,21843,RED RETROSPOT CAKE STAND,-1,5/10/2011 16:15,10.95,13014.0,United Kingdom
576172,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,11/14/2011 11:00,3.75,15482.0,United Kingdom
556906,85014B,RED RETROSPOT UMBRELLA,4,6/15/2011 13:07,5.95,12843.0,United Kingdom
544602,21314,SMALL GLASS HEART TRINKET POT,12,2/22/2011 9:01,2.1,13767.0,United Kingdom
538826,21355,TOAST ITS - I LOVE YOU ,1,12/14/2010 12:58,1.25,12370.0,Cyprus
547492,22138,BAKING SET 9 PIECE RETROSPOT ,6,3/23/2011 12:06,4.95,12604.0,France
C570122,84950,ASSORTED COLOUR T-LIGHT HOLDER,-1,10/7/2011 12:58,0.65,15874.0,United Kingdom
554651,23299,FOOD COVER WITH BEADS SET 2 ,12,5/25/2011 12:55,3.75,12779.0,Poland
560710,23294,SET OF 6 SNACK LOAF BAKING CASES,1,7/20/2011 12:51,0.83,14646.0,Netherlands
554929,20981,12 PENCILS TALL TUBE WOODLAND,12,5/27/2011 13:16,0.85,13018.0,United Kingdom
551287,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,4/27/2011 14:17,0.85,17961.0,United Kingdom
580680,22224,WHITE LOVEBIRD LANTERN,6,12/5/2011 14:51,2.95,13001.0,United Kingdom
544903,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2/24/2011 13:43,2.55,18065.0,United Kingdom
545289,22078,RIBBON REEL LACE DESIGN ,10,3/1/2011 11:55,2.1,14732.0,United Kingdom
557745,22028,PENNY FARTHING BIRTHDAY CARD,12,6/22/2011 12:16,0.42,15750.0,United Kingdom
568541,22841,ROUND CAKE TIN VINTAGE GREEN,2,9/27/2011 14:08,7.95,14047.0,United Kingdom
546314,22582,PACK OF 6 SWEETIE GIFT BOXES,1,3/10/2011 19:05,2.55,16808.0,United Kingdom
570715,21823,PAINTED METAL HEART WITH HOLLY BELL,24,10/12/2011 10:23,0.39,18287.0,United Kingdom
546861,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,3/17/2011 15:03,0.85,14911.0,EIRE
565322,21058,PARTY INVITES WOODLAND,12,9/2/2011 13:15,0.85,12437.0,France
537840,47567B,TEA TIME KITCHEN APRON,3,12/8/2010 15:03,5.95,13531.0,United Kingdom
551270,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,2,4/27/2011 12:35,4.25,15891.0,United Kingdom
539102,21181,PLEASE ONE PERSON METAL SIGN,144,12/16/2010 10:37,1.65,16029.0,United Kingdom
546248,47566,PARTY BUNTING,4,3/10/2011 13:46,4.95,16477.0,United Kingdom
545906,22191,IVORY DINER WALL CLOCK,2,3/8/2011 9:23,8.5,15764.0,United Kingdom
578243,21485,RETROSPOT HEART HOT WATER BOTTLE,12,11/23/2011 12:33,4.95,13448.0,United Kingdom
555865,23140,TRIPLE WIRE HOOK IVORY HEART,3,6/7/2011 14:30,4.15,14530.0,United Kingdom
573151,23351,ROLL WRAP 50'S CHRISTMAS,12,10/27/2011 20:09,1.25,17602.0,United Kingdom
553852,35809A,ENAMEL PINK TEA CONTAINER,12,5/19/2011 13:05,0.83,15599.0,United Kingdom
580134,21208,PASTEL COLOUR HONEYCOMB FAN,12,12/1/2011 19:24,0.39,13102.0,United Kingdom
572519,23453,OVAL  MINI PORTRAIT FRAME,12,10/24/2011 14:56,1.95,15046.0,United Kingdom
564061,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,8/22/2011 14:38,1.65,14505.0,United Kingdom
553933,85152,HAND OVER THE CHOCOLATE   SIGN ,12,5/20/2011 10:30,2.1,15078.0,United Kingdom
576019,22940,FELTCRAFT CHRISTMAS FAIRY,4,11/13/2011 14:31,4.25,12865.0,Austria
556784,22192,BLUE DINER WALL CLOCK,1,6/14/2011 13:15,8.5,14461.0,United Kingdom
541269,22447,PIN CUSHION BABUSHKA BLUE,6,1/17/2011 11:01,3.35,12626.0,Germany
570009,23349,ROLL WRAP VINTAGE CHRISTMAS,24,10/7/2011 9:38,1.25,14138.0,United Kingdom
579472,23249,VINTAGE RED ENAMEL TRIM PLATE,1,11/29/2011 15:09,1.65,13521.0,United Kingdom
576780,22956,36 FOIL HEART CAKE CASES,1,11/16/2011 13:27,2.1,13258.0,United Kingdom
545235,84988,SET OF 72 PINK HEART PAPER DOILIES,12,3/1/2011 10:31,1.45,12683.0,France
558572,21930,JUMBO STORAGE BAG SKULLS,20,6/30/2011 14:47,2.08,14282.0,United Kingdom
568211,21810,CHRISTMAS HANGING STAR WITH BELL,48,9/25/2011 15:59,0.39,13429.0,United Kingdom
580468,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,12/4/2011 12:31,0.85,12748.0,United Kingdom
574677,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,11/6/2011 12:32,2.08,16445.0,United Kingdom
557940,85099B,JUMBO BAG RED RETROSPOT,100,6/23/2011 15:48,1.79,18017.0,United Kingdom
556413,22766,PHOTO FRAME CORNICE,2,6/10/2011 12:01,2.95,16005.0,United Kingdom
556071,23108,SET OF 10 LED DOLLY LIGHTS,2,6/8/2011 14:52,6.25,15974.0,United Kingdom
559421,21056,DOCTOR'S BAG SOFT TOY,5,7/8/2011 11:55,8.95,12648.0,Germany
543250,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/4/2011 14:46,0.55,13911.0,United Kingdom
573403,22470,HEART OF WICKER LARGE,12,10/30/2011 15:50,2.95,16506.0,United Kingdom
546079,22963,JAM JAR WITH GREEN LID,6,3/9/2011 11:05,0.85,14534.0,United Kingdom
550325,22464,HANGING METAL HEART LANTERN,12,4/17/2011 13:04,1.65,15745.0,United Kingdom
563234,21703,BAG 125g SWIRLY MARBLES,12,8/15/2011 8:26,0.42,13621.0,United Kingdom
545523,22842,BISCUIT TIN VINTAGE RED,2,3/3/2011 12:41,6.75,14524.0,United Kingdom
572213,23241,TREASURE TIN GYMKHANA DESIGN,6,10/21/2011 12:44,2.08,15358.0,United Kingdom
549562,21169,YOU'RE CONFUSING ME METAL SIGN ,1,4/10/2011 13:48,1.69,13232.0,United Kingdom
569901,22561,WOODEN SCHOOL COLOURING SET,1,10/6/2011 16:20,1.65,12923.0,United Kingdom
578074,84792,ENCHANTED BIRD COATHANGER 5 HOOK,3,11/22/2011 16:06,4.65,17590.0,United Kingdom
574720,23482,PEARLISED IVORY HEART LARGE ,4,11/6/2011 14:39,1.65,14547.0,United Kingdom
568654,21531,RED RETROSPOT SUGAR JAM BOWL,6,9/28/2011 12:20,2.55,14911.0,EIRE
574961,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,11/8/2011 10:19,0.29,12971.0,United Kingdom
553095,23170,REGENCY TEA PLATE ROSES ,12,5/13/2011 11:54,1.65,16180.0,United Kingdom
580373,23312,VINTAGE CHRISTMAS GIFT SACK,8,12/2/2011 17:06,4.15,14788.0,United Kingdom
562558,23183,MOTHER'S KITCHEN SPOON REST ,1,8/5/2011 16:43,3.75,13451.0,United Kingdom
565930,22037,ROBOT BIRTHDAY CARD,24,9/8/2011 10:32,0.42,12685.0,France
564187,22382,LUNCH BAG SPACEBOY DESIGN ,3,8/23/2011 15:24,1.65,15005.0,United Kingdom
567915,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,9/22/2011 17:15,0.85,12579.0,France
568947,23312,VINTAGE CHRISTMAS GIFT SACK,4,9/29/2011 15:04,4.15,14696.0,United Kingdom
566938,23301,GARDENERS KNEELING PAD KEEP CALM ,48,9/15/2011 15:48,1.45,14557.0,United Kingdom
546562,22616,PACK OF 12 LONDON TISSUES ,24,3/15/2011 10:45,0.29,16293.0,United Kingdom
544676,22498,WOODEN REGATTA BUNTING,1,2/22/2011 16:03,5.95,17841.0,United Kingdom
C538897,D,Discount,-1,12/15/2010 9:14,5.76,16422.0,United Kingdom
579196,21025,SPACE FROG,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
C548362,22355,CHARLOTTE BAG SUKI DESIGN,-10,3/30/2011 15:40,0.85,13268.0,United Kingdom
550132,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,9,4/14/2011 13:33,2.1,16933.0,United Kingdom
561396,22961,JAM MAKING SET PRINTED,12,7/27/2011 10:40,1.45,13458.0,United Kingdom
551717,21754,HOME BUILDING BLOCK WORD,2,5/3/2011 15:59,5.95,13263.0,United Kingdom
581501,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,12/9/2011 10:46,3.75,12985.0,United Kingdom
567429,21479,WHITE SKULL HOT WATER BOTTLE ,4,9/20/2011 11:39,4.25,17686.0,United Kingdom
548340,22035,VINTAGE CARAVAN GREETING CARD ,12,3/30/2011 14:23,0.42,13426.0,United Kingdom
572225,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/21/2011 13:50,2.89,13157.0,United Kingdom
568912,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,9/29/2011 13:45,0.42,17528.0,United Kingdom
543653,21700,BIG DOUGHNUT FRIDGE MAGNETS,7,2/11/2011 10:26,0.85,14796.0,United Kingdom
564439,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,8/25/2011 12:12,4.95,12841.0,United Kingdom
574892,21155,RED RETROSPOT PEG BAG,10,11/7/2011 14:40,2.55,14700.0,United Kingdom
